sprint,kind,limit,collected_at,repository_rank,name_with_owner,url,stargazer_count,created_at,age_days,merged_pull_requests,releases_count,updated_at,days_since_update,primary_language,issues_total,issues_closed,closed_issues_ratio
Lab01S02,coleta_s02,1000,2026-08-26T20:15:18.693697+00:00,107,fatedier/frp,https://github.com/fatedier/frp,109039,2015-12-21T15:24:59Z,3901.2,862,116,2026-08-26T19:51:30Z,0.02,Go,4147,4106,0.990113
Lab01S02,coleta_s02,1000,2026-08-26T20:15:18.693697+00:00,108,papers-we-love/papers-we-love,https://github.com/papers-we-love/papers-we-love,109016,2013-12-15T14:31:41Z,4637.24,445,0,2026-08-26T19:46:09Z,0.02,Shell,252,250,0.992063
Lab01S02,coleta_s02,1000,2026-08-26T20:15:18.693697+00:00,109,supabase/supabase,https://github.com/supabase/supabase,108432,2019-10-12T05:56:49Z,2510.6,18861,30,2026-08-26T20:06:39Z,0.01,TypeScript,5866,5582,0.951585
Lab01S02,coleta_s02,1000,2026-08-26T20:15:18.693697+00:00,110,denoland/deno,https://github.com/denoland/deno,108308,2018-05-15T01:34:26Z,3025.78,16493,388,2026-08-26T19:33:55Z,0.03,Rust,15030,13844,0.921091
Lab01S02,coleta_s02,1000,2026-08-26T20:15:18.693697+00:00,111,openai/whisper,https://github.com/openai/whisper,107970,2022-09-16T20:02:54Z,1440.01,122,13,2026-08-26T19:47:15Z,0.02,Python,0,0,
Lab01S02,coleta_s02,1000,2026-08-26T20:15:18.693697+00:00,112,google-gemini/gemini-cli,https://github.com/google-gemini/gemini-cli,106693,2025-04-17T17:04:31Z,496.13,6669,601,2026-08-26T20:00:56Z,0.01,TypeScript,14310,13711,0.958141
Lab01S02,coleta_s02,1000,2026-08-26T20:15:18.693697+00:00,113,goldbergyoni/nodebestpractices,https://github.com/goldbergyoni/nodebestpractices,105599,2017-09-15T08:33:19Z,3267.49,766,0,2026-08-26T16:57:22Z,0.14,Dockerfile,343,288,0.83965
Lab01S02,coleta_s02,1000,2026-08-26T20:15:18.693697+00:00,114,microsoft/terminal,https://github.com/microsoft/terminal,104694,2017-08-11T18:38:22Z,3302.07,4526,156,2026-08-26T19:54:07Z,0.01,C++,14090,12419,0.881405
Lab01S02,coleta_s02,1000,2026-08-26T20:15:18.693697+00:00,115,deepseek-ai/DeepSeek-V3,https://github.com/deepseek-ai/DeepSeek-V3,104415,2024-12-26T09:52:40Z,608.43,25,1,2026-08-26T18:38:27Z,0.07,Python,1078,944,0.875696
Lab01S02,coleta_s02,1000,2026-08-26T20:15:18.693697+00:00,116,rasbt/LLMs-from-scratch,https://github.com/rasbt/LLMs-from-scratch,103845,2023-07-23T18:15:57Z,1130.08,508,0,2026-08-26T20:05:20Z,0.01,Jupyter Notebook,240,238,0.991667
Lab01S02,coleta_s02,1000,2026-08-26T20:15:18.693697+00:00,117,react/create-react-app,https://github.com/react/create-react-app,103280,2016-07-17T14:55:11Z,3692.22,1949,83,2026-08-25T19:17:54Z,1.04,JavaScript,8432,6576,0.779886
Lab01S02,coleta_s02,1000,2026-08-26T20:15:18.693697+00:00,118,pytorch/pytorch,https://github.com/pytorch/pytorch,102601,2016-08-13T05:26:41Z,3665.62,6615,68,2026-08-26T19:59:18Z,0.01,Python,60565,46626,0.769851
Lab01S02,coleta_s02,1000,2026-08-26T20:15:18.693697+00:00,119,neovim/neovim,https://github.com/neovim/neovim,101981,2014-01-31T13:39:22Z,4590.27,19734,55,2026-08-26T19:57:58Z,0.01,Vim Script,14517,12931,0.890749
Lab01S02,coleta_s02,1000,2026-08-26T20:15:18.693697+00:00,120,Anduin2017/HowToCook,https://github.com/Anduin2017/HowToCook,101977,2020-02-29T10:43:49Z,2370.4,647,5,2026-08-26T17:14:29Z,0.13,,857,394,0.459743
Lab01S02,coleta_s02,1000,2026-08-26T20:15:18.693697+00:00,121,fastapi/fastapi,https://github.com/fastapi/fastapi,101864,2018-12-08T08:21:47Z,2818.5,3571,300,2026-08-26T19:21:04Z,0.04,Python,3546,3545,0.999718
Lab01S02,coleta_s02,1000,2026-08-26T20:15:18.693697+00:00,122,ruanyf/weekly,https://github.com/ruanyf/weekly,101343,2018-10-13T12:36:07Z,2874.32,121,0,2026-08-26T19:26:43Z,0.03,,10527,1709,0.162344
Lab01S02,coleta_s02,1000,2026-08-26T20:15:18.693697+00:00,123,JuliusBrussee/caveman,https://github.com/JuliusBrussee/caveman,101159,2026-04-04T10:03:00Z,144.43,60,27,2026-08-26T20:06:54Z,0.01,Go,367,188,0.512262
Lab01S02,coleta_s02,1000,2026-08-26T20:15:18.693697+00:00,124,angular/angular,https://github.com/angular/angular,100999,2014-09-18T16:12:01Z,4360.17,7441,693,2026-08-26T20:07:05Z,0.01,TypeScript,30906,29924,0.968226
Lab01S02,coleta_s02,1000,2026-08-26T20:15:18.693697+00:00,125,TauricResearch/TradingAgents,https://github.com/TauricResearch/TradingAgents,100716,2024-12-28T03:31:08Z,606.7,27,8,2026-08-26T20:06:34Z,0.01,Python,463,273,0.589633
Lab01S02,coleta_s02,1000,2026-08-26T20:15:18.693697+00:00,126,mtdvio/every-programmer-should-know,https://github.com/mtdvio/every-programmer-should-know,100342,2017-08-24T13:18:26Z,3289.29,109,0,2026-08-26T18:22:57Z,0.08,,47,31,0.659574
Lab01S02,coleta_s02,1000,2026-08-26T20:15:18.693697+00:00,127,ant-design/ant-design,https://github.com/ant-design/ant-design,99206,2015-04-24T15:37:24Z,4142.19,18267,759,2026-08-26T18:47:52Z,0.06,TypeScript,32779,31765,0.969066
Lab01S02,coleta_s02,1000,2026-08-26T20:15:18.693697+00:00,128,mui/material-ui,https://github.com/mui/material-ui,98937,2014-08-18T19:11:54Z,4391.04,22214,572,2026-08-26T19:58:16Z,0.01,JavaScript,20517,19140,0.932885
Lab01S02,coleta_s02,1000,2026-08-26T20:15:18.693697+00:00,129,nvbn/thefuck,https://github.com/nvbn/thefuck,97745,2015-04-08T15:08:04Z,4158.21,482,17,2026-08-26T19:47:38Z,0.02,Python,791,483,0.610619
Lab01S02,coleta_s02,1000,2026-08-26T20:15:18.693697+00:00,130,earendil-works/pi,https://github.com/earendil-works/pi,97732,2025-08-09T14:03:50Z,382.26,928,256,2026-08-26T20:06:56Z,0.01,TypeScript,5429,5350,0.985449
Lab01S02,coleta_s02,1000,2026-08-26T20:15:18.693697+00:00,131,tailwindlabs/tailwindcss,https://github.com/tailwindlabs/tailwindcss,97337,2017-10-06T14:59:14Z,3246.22,3476,307,2026-08-26T19:22:35Z,0.04,TypeScript,4902,4875,0.994492
Lab01S02,coleta_s02,1000,2026-08-26T20:15:18.693697+00:00,132,florinpop17/app-ideas,https://github.com/florinpop17/app-ideas,97099,2019-02-25T18:36:56Z,2739.07,151,0,2026-08-26T19:21:31Z,0.04,,201,53,0.263682
Lab01S02,coleta_s02,1000,2026-08-26T20:15:18.693697+00:00,133,microsoft/Web-Dev-For-Beginners,https://github.com/microsoft/Web-Dev-For-Beginners,96483,2020-11-10T02:44:00Z,2115.73,689,0,2026-08-26T19:15:15Z,0.04,JavaScript,460,392,0.852174
Lab01S02,coleta_s02,1000,2026-08-26T20:15:18.693697+00:00,134,hacksider/Deep-Live-Cam,https://github.com/hacksider/Deep-Live-Cam,96132,2023-09-24T13:19:31Z,1067.29,123,13,2026-08-26T19:13:28Z,0.04,Python,1178,1156,0.981324
Lab01S02,coleta_s02,1000,2026-08-26T20:15:18.693697+00:00,135,oven-sh/bun,https://github.com/oven-sh/bun,95712,2021-04-14T00:48:17Z,1960.81,9993,215,2026-08-26T19:57:27Z,0.01,Rust,17787,14432,0.811379
Lab01S02,coleta_s02,1000,2026-08-26T20:15:18.693697+00:00,136,puppeteer/puppeteer,https://github.com/puppeteer/puppeteer,95498,2017-05-09T22:16:13Z,3395.92,6238,703,2026-08-26T17:05:20Z,0.13,TypeScript,7403,7157,0.96677
Lab01S02,coleta_s02,1000,2026-08-26T20:15:18.693697+00:00,137,microsoft/playwright,https://github.com/microsoft/playwright,95174,2019-11-15T18:32:42Z,2476.07,17754,165,2026-08-26T19:54:47Z,0.01,TypeScript,17864,17714,0.991603
Lab01S02,coleta_s02,1000,2026-08-26T20:15:18.693697+00:00,138,ryanmcdermott/clean-code-javascript,https://github.com/ryanmcdermott/clean-code-javascript,94765,2016-11-25T22:25:41Z,3560.91,149,0,2026-08-26T17:02:58Z,0.13,JavaScript,247,166,0.672065
Lab01S02,coleta_s02,1000,2026-08-26T20:15:18.693697+00:00,139,nvm-sh/nvm,https://github.com/nvm-sh/nvm,94754,2010-04-15T17:47:47Z,5977.1,761,74,2026-08-26T19:21:54Z,0.04,Shell,2452,2112,0.861338
Lab01S02,coleta_s02,1000,2026-08-26T20:15:18.693697+00:00,140,karpathy/autoresearch,https://github.com/karpathy/autoresearch,94749,2026-03-06T22:00:43Z,172.93,7,0,2026-08-26T19:13:42Z,0.04,Python,113,59,0.522124
Lab01S02,coleta_s02,1000,2026-08-26T20:15:18.693697+00:00,141,iluwatar/java-design-patterns,https://github.com/iluwatar/java-design-patterns,94623,2014-08-09T16:45:18Z,4400.15,1585,0,2026-08-26T18:16:35Z,0.08,Java,986,867,0.87931
Lab01S02,coleta_s02,1000,2026-08-26T20:15:18.693697+00:00,142,punkpeye/awesome-mcp-servers,https://github.com/punkpeye/awesome-mcp-servers,92853,2024-11-30T04:49:10Z,634.64,3392,0,2026-08-26T19:20:50Z,0.04,,566,551,0.973498
Lab01S02,coleta_s02,1000,2026-08-26T20:15:18.693697+00:00,143,3b1b/manim,https://github.com/3b1b/manim,92078,2015-03-22T18:50:58Z,4175.06,702,13,2026-08-26T19:56:12Z,0.01,Python,1237,775,0.626516
Lab01S02,coleta_s02,1000,2026-08-26T20:15:18.693697+00:00,144,deepseek-ai/DeepSeek-R1,https://github.com/deepseek-ai/DeepSeek-R1,92038,2025-01-20T11:57:28Z,583.35,10,1,2026-08-26T19:46:26Z,0.02,,729,717,0.983539
Lab01S02,coleta_s02,1000,2026-08-26T20:15:18.693697+00:00,145,thedotmack/claude-mem,https://github.com/thedotmack/claude-mem,91927,2025-08-31T20:50:03Z,359.98,517,310,2026-08-26T19:44:49Z,0.02,JavaScript,1977,1921,0.971674
Lab01S02,coleta_s02,1000,2026-08-26T20:15:18.693697+00:00,146,nexu-io/open-design,https://github.com/nexu-io/open-design,91757,2026-04-28T04:25:20Z,120.66,3021,31,2026-08-26T20:05:22Z,0.01,TypeScript,1850,1382,0.747027
Lab01S02,coleta_s02,1000,2026-08-26T20:15:18.693697+00:00,147,ruvnet/RuView,https://github.com/ruvnet/RuView,91736,2025-06-07T04:32:30Z,445.65,409,292,2026-08-26T19:58:51Z,0.01,Rust,490,448,0.914286
Lab01S02,coleta_s02,1000,2026-08-26T20:15:18.693697+00:00,148,storybookjs/storybook,https://github.com/storybookjs/storybook,90940,2016-03-18T04:23:44Z,3813.66,13179,1000,2026-08-26T17:19:21Z,0.12,TypeScript,14552,12977,0.891767
Lab01S02,coleta_s02,1000,2026-08-26T20:15:18.693697+00:00,149,louislam/uptime-kuma,https://github.com/louislam/uptime-kuma,90643,2021-07-03T01:02:42Z,1880.8,1837,134,2026-08-26T19:07:30Z,0.05,JavaScript,4931,4224,0.856621
Lab01S02,coleta_s02,1000,2026-08-26T20:15:18.693697+00:00,150,opencv/opencv,https://github.com/opencv/opencv,90612,2012-07-19T09:40:17Z,5151.44,14095,69,2026-08-26T19:35:22Z,0.03,C++,11651,9102,0.78122
Lab01S02,coleta_s02,1000,2026-08-26T20:15:18.693697+00:00,151,Stirling-Tools/Stirling-PDF,https://github.com/Stirling-Tools/Stirling-PDF,90483,2023-01-27T18:22:42Z,1307.08,4173,186,2026-08-26T19:54:20Z,0.01,Java,1868,1499,0.802463
Lab01S02,coleta_s02,1000,2026-08-26T20:15:18.693697+00:00,152,sherlock-project/sherlock,https://github.com/sherlock-project/sherlock,90360,2018-12-24T14:30:48Z,2802.24,744,2,2026-08-26T19:48:45Z,0.02,Python,1178,1080,0.916808
Lab01S02,coleta_s02,1000,2026-08-26T20:15:18.693697+00:00,153,PanJiaChen/vue-element-admin,https://github.com/PanJiaChen/vue-element-admin,90208,2017-04-17T03:35:49Z,3418.69,311,49,2026-08-26T15:15:08Z,0.21,Vue,3613,2357,0.652366
Lab01S02,coleta_s02,1000,2026-08-26T20:15:18.693697+00:00,154,vllm-project/vllm,https://github.com/vllm-project/vllm,90139,2023-02-09T11:23:20Z,1294.37,20393,104,2026-08-26T19:31:27Z,0.03,Python,17602,15385,0.874048
Lab01S02,coleta_s02,1000,2026-08-26T20:15:18.693697+00:00,155,home-assistant/core,https://github.com/home-assistant/core,90114,2013-09-17T07:29:48Z,4726.53,90756,1000,2026-08-26T20:04:54Z,0.01,Python,73524,70802,0.962978
Lab01S02,coleta_s02,1000,2026-08-26T20:15:18.693697+00:00,156,bitcoin/bitcoin,https://github.com/bitcoin/bitcoin,90016,2010-12-19T15:16:43Z,5729.21,16863,68,2026-08-26T20:05:43Z,0.01,C++,9180,8848,0.963834
Lab01S02,coleta_s02,1000,2026-08-26T20:15:18.693697+00:00,157,addyosmani/agent-skills,https://github.com/addyosmani/agent-skills,89998,2026-02-15T20:20:26Z,192.0,134,9,2026-08-26T20:05:19Z,0.01,JavaScript,141,81,0.574468
Lab01S02,coleta_s02,1000,2026-08-26T20:15:18.693697+00:00,158,mermaid-js/mermaid,https://github.com/mermaid-js/mermaid,89952,2014-11-01T23:52:32Z,4315.85,2830,210,2026-08-26T16:56:09Z,0.14,TypeScript,3801,2342,0.616154
Lab01S02,coleta_s02,1000,2026-08-26T20:15:18.693697+00:00,159,modelcontextprotocol/servers,https://github.com/modelcontextprotocol/servers,89887,2024-11-19T01:10:17Z,645.8,1229,27,2026-08-26T18:57:11Z,0.05,TypeScript,1184,934,0.788851
Lab01S02,coleta_s02,1000,2026-08-26T20:15:18.693697+00:00,160,microsoft/ML-For-Beginners,https://github.com/microsoft/ML-For-Beginners,89823,2021-03-03T01:34:05Z,2002.78,496,0,2026-08-26T19:12:11Z,0.04,Jupyter Notebook,165,163,0.987879
Lab01S02,coleta_s02,1000,2026-08-26T20:15:18.693697+00:00,161,gohugoio/hugo,https://github.com/gohugoio/hugo,89555,2013-07-04T15:26:26Z,4801.2,3490,381,2026-08-26T19:02:08Z,0.05,Go,8214,8003,0.974312
Lab01S02,coleta_s02,1000,2026-08-26T20:15:18.693697+00:00,162,localsend/localsend,https://github.com/localsend/localsend,89443,2022-12-16T00:46:07Z,1349.81,734,27,2026-08-26T20:04:22Z,0.01,Dart,1800,808,0.448889
Lab01S02,coleta_s02,1000,2026-08-26T20:15:18.693697+00:00,163,infiniflow/ragflow,https://github.com/infiniflow/ragflow,89321,2023-12-12T06:13:13Z,988.58,8743,53,2026-08-26T20:08:21Z,0.0,Go,7661,6372,0.831745
Lab01S02,coleta_s02,1000,2026-08-26T20:15:18.693697+00:00,164,zed-industries/zed,https://github.com/zed-industries/zed,89267,2021-02-20T03:01:06Z,2013.72,26583,1000,2026-08-26T20:02:31Z,0.01,Rust,22647,20130,0.888859
Lab01S02,coleta_s02,1000,2026-08-26T20:15:18.693697+00:00,165,astral-sh/uv,https://github.com/astral-sh/uv,89118,2023-10-02T20:24:11Z,1058.99,10180,304,2026-08-26T19:55:25Z,0.01,Rust,9232,6867,0.743826
Lab01S02,coleta_s02,1000,2026-08-26T20:15:18.693697+00:00,166,gin-gonic/gin,https://github.com/gin-gonic/gin,89117,2014-06-16T23:57:25Z,4453.85,1247,29,2026-08-26T19:02:07Z,0.05,Go,2401,1797,0.748438
Lab01S02,coleta_s02,1000,2026-08-26T20:15:18.693697+00:00,167,django/django,https://github.com/django/django,88955,2012-04-28T02:47:18Z,5233.73,10694,0,2026-08-26T19:22:29Z,0.04,Python,0,0,
Lab01S02,coleta_s02,1000,2026-08-26T20:15:18.693697+00:00,168,MunGell/awesome-for-beginners,https://github.com/MunGell/awesome-for-beginners,88742,2015-10-24T19:53:36Z,3959.02,484,0,2026-08-26T19:51:53Z,0.02,,214,194,0.906542
Lab01S02,coleta_s02,1000,2026-08-26T20:15:18.693697+00:00,169,ChatGPTNextWeb/NextChat,https://github.com/ChatGPTNextWeb/NextChat,88650,2023-03-10T18:27:54Z,1265.07,912,77,2026-08-26T14:21:31Z,0.25,TypeScript,3612,2906,0.80454
Lab01S02,coleta_s02,1000,2026-08-26T20:15:18.693697+00:00,170,PaddlePaddle/PaddleOCR,https://github.com/PaddlePaddle/PaddleOCR,88310,2020-05-08T10:38:16Z,2301.4,3199,33,2026-08-26T19:27:22Z,0.03,Python,10723,10562,0.984986
Lab01S02,coleta_s02,1000,2026-08-26T20:15:18.693697+00:00,171,syncthing/syncthing,https://github.com/syncthing/syncthing,88012,2013-11-26T09:48:21Z,4656.44,2927,480,2026-08-26T20:08:19Z,0.0,Go,5944,5584,0.939435
Lab01S02,coleta_s02,1000,2026-08-26T20:15:18.693697+00:00,172,sveltejs/svelte,https://github.com/sveltejs/svelte,87991,2016-11-20T18:13:05Z,3566.08,6858,636,2026-08-26T16:19:58Z,0.16,JavaScript,9183,8251,0.898508
Lab01S02,coleta_s02,1000,2026-08-26T20:15:18.693697+00:00,173,ByteByteGoHq/system-design-101,https://github.com/ByteByteGoHq/system-design-101,87614,2023-09-18T20:52:03Z,1072.97,23,0,2026-08-26T20:04:47Z,0.01,,64,20,0.3125
Lab01S02,coleta_s02,1000,2026-08-26T20:15:18.693697+00:00,174,OpenCut-app/OpenCut,https://github.com/OpenCut-app/OpenCut,86879,2025-06-22T08:02:17Z,430.51,192,3,2026-08-26T20:08:37Z,0.0,TypeScript,367,98,0.26703
Lab01S02,coleta_s02,1000,2026-08-26T20:15:18.693697+00:00,175,odysseus-dev/odysseus,https://github.com/odysseus-dev/odysseus,86296,2026-05-31T14:05:51Z,87.26,1439,0,2026-08-26T20:02:02Z,0.01,Python,2106,1111,0.52754
Lab01S02,coleta_s02,1000,2026-08-26T20:15:18.693697+00:00,176,OpenHands/OpenHands,https://github.com/OpenHands/OpenHands,85186,2024-03-13T03:33:31Z,896.7,7550,134,2026-08-26T20:00:57Z,0.01,TypeScript,4626,4296,0.928664
Lab01S02,coleta_s02,1000,2026-08-26T20:15:18.693697+00:00,177,laravel/laravel,https://github.com/laravel/laravel,84876,2011-06-08T03:06:08Z,5558.71,1710,228,2026-08-26T19:02:04Z,0.05,Blade,0,0,
Lab01S02,coleta_s02,1000,2026-08-26T20:15:18.693697+00:00,178,macrozheng/mall,https://github.com/macrozheng/mall,84633,2018-04-04T01:11:44Z,3066.79,1,3,2026-08-26T16:56:27Z,0.14,Java,505,494,0.978218
Lab01S02,coleta_s02,1000,2026-08-26T20:15:18.693697+00:00,179,koala73/worldmonitor,https://github.com/koala73/worldmonitor,84293,2026-01-08T17:26:06Z,230.12,4739,43,2026-08-26T20:06:34Z,0.01,TypeScript,1702,1435,0.843126
Lab01S02,coleta_s02,1000,2026-08-26T20:15:18.693697+00:00,180,bregman-arie/devops-exercises,https://github.com/bregman-arie/devops-exercises,84277,2019-10-03T17:31:21Z,2519.11,309,0,2026-08-26T20:03:59Z,0.01,Python,108,71,0.657407
Lab01S02,coleta_s02,1000,2026-08-26T20:15:18.693697+00:00,181,DopplerHQ/awesome-interview-questions,https://github.com/DopplerHQ/awesome-interview-questions,84213,2015-11-28T09:48:17Z,3924.44,175,0,2026-08-26T18:51:55Z,0.06,,61,34,0.557377
Lab01S02,coleta_s02,1000,2026-08-26T20:15:18.693697+00:00,182,realworld-apps/realworld,https://github.com/realworld-apps/realworld,84136,2016-02-26T20:49:53Z,3833.98,438,0,2026-08-26T16:21:10Z,0.16,TypeScript,549,523,0.952641
Lab01S02,coleta_s02,1000,2026-08-26T20:15:18.693697+00:00,183,Developer-Y/cs-video-courses,https://github.com/Developer-Y/cs-video-courses,83182,2016-10-21T17:02:11Z,3596.13,286,0,2026-08-26T16:03:02Z,0.18,,0,0,
Lab01S02,coleta_s02,1000,2026-08-26T20:15:18.693697+00:00,184,animate-css/animate.css,https://github.com/animate-css/animate.css,82753,2011-10-12T10:07:38Z,5432.42,315,22,2026-08-26T16:21:07Z,0.16,CSS,886,843,0.951467
Lab01S02,coleta_s02,1000,2026-08-26T20:15:18.693697+00:00,185,fighting41love/funNLP,https://github.com/fighting41love/funNLP,82694,2018-08-21T11:20:39Z,2927.37,14,0,2026-08-26T17:50:32Z,0.1,Python,92,48,0.521739
Lab01S02,coleta_s02,1000,2026-08-26T20:15:18.693697+00:00,186,junegunn/fzf,https://github.com/junegunn/fzf,82666,2013-10-23T16:04:23Z,4690.17,690,84,2026-08-26T19:39:21Z,0.02,Go,3207,2942,0.917368
Lab01S02,coleta_s02,1000,2026-08-26T20:15:18.693697+00:00,187,vitejs/vite,https://github.com/vitejs/vite,82540,2020-04-21T05:03:57Z,2318.63,6656,715,2026-08-26T18:38:04Z,0.07,TypeScript,8805,8307,0.943441
Lab01S02,coleta_s02,1000,2026-08-26T20:15:18.693697+00:00,188,lobehub/lobehub,https://github.com/lobehub/lobehub,82021,2023-05-21T07:19:12Z,1193.54,8032,1000,2026-08-26T18:59:50Z,0.05,TypeScript,6437,6120,0.950753
Lab01S02,coleta_s02,1000,2026-08-26T20:15:18.693697+00:00,189,mlabonne/llm-course,https://github.com/mlabonne/llm-course,82005,2023-06-17T22:16:25Z,1165.92,2,0,2026-08-26T19:08:19Z,0.05,,100,33,0.33
Lab01S02,coleta_s02,1000,2026-08-26T20:15:18.693697+00:00,190,tonsky/FiraCode,https://github.com/tonsky/FiraCode,81951,2014-11-11T19:32:38Z,4306.03,145,29,2026-08-26T18:53:16Z,0.06,Clojure,1387,965,0.695746
Lab01S02,coleta_s02,1000,2026-08-26T20:15:18.693697+00:00,191,jesseduffield/lazygit,https://github.com/jesseduffield/lazygit,81657,2018-05-19T00:53:06Z,3021.81,2046,186,2026-08-26T19:53:41Z,0.02,Go,2705,1849,0.683549
Lab01S02,coleta_s02,1000,2026-08-26T20:15:18.693697+00:00,192,spring-projects/spring-boot,https://github.com/spring-projects/spring-boot,81367,2012-10-19T15:02:57Z,5059.22,217,355,2026-08-26T19:02:03Z,0.05,Java,42993,42535,0.989347
Lab01S02,coleta_s02,1000,2026-08-26T20:15:18.693697+00:00,193,Leonxlnx/taste-skill,https://github.com/Leonxlnx/taste-skill,80969,2026-02-19T21:44:05Z,187.94,15,0,2026-08-26T20:05:51Z,0.01,JavaScript,43,13,0.302326
Lab01S02,coleta_s02,1000,2026-08-26T20:15:18.693697+00:00,194,bytedance/deer-flow,https://github.com/bytedance/deer-flow,80954,2025-05-07T02:50:19Z,476.73,1820,1,2026-08-26T20:08:15Z,0.0,Python,1908,1392,0.72956
Lab01S02,coleta_s02,1000,2026-08-26T20:15:18.693697+00:00,195,TapXWorld/ChinaTextbook,https://github.com/TapXWorld/ChinaTextbook,80867,2020-01-05T04:11:06Z,2425.67,1,0,2026-08-26T20:07:15Z,0.01,Roff,191,80,0.418848
Lab01S02,coleta_s02,1000,2026-08-26T20:15:18.693697+00:00,196,Egonex-AI/Understand-Anything,https://github.com/Egonex-AI/Understand-Anything,80599,2026-03-15T02:30:51Z,164.74,125,8,2026-08-26T19:39:54Z,0.02,TypeScript,245,135,0.55102
Lab01S02,coleta_s02,1000,2026-08-26T20:15:18.693697+00:00,197,swisskyrepo/PayloadsAllTheThings,https://github.com/swisskyrepo/PayloadsAllTheThings,80400,2016-10-18T07:29:07Z,3599.53,570,5,2026-08-26T19:51:23Z,0.02,Python,0,0,
Lab01S02,coleta_s02,1000,2026-08-26T20:15:18.693697+00:00,198,netdata/netdata,https://github.com/netdata/netdata,80306,2013-06-17T18:39:10Z,4818.07,13013,138,2026-08-26T18:17:47Z,0.08,Go,8316,8123,0.976792
Lab01S02,coleta_s02,1000,2026-08-26T20:15:18.693697+00:00,199,hoppscotch/hoppscotch,https://github.com/hoppscotch/hoppscotch,80100,2019-08-21T13:15:24Z,2562.29,2145,107,2026-08-26T17:13:56Z,0.13,TypeScript,2507,1938,0.773036
Lab01S02,coleta_s02,1000,2026-08-26T20:15:18.693697+00:00,200,d2l-ai/d2l-zh,https://github.com/d2l-ai/d2l-zh,79976,2017-08-23T04:40:24Z,3290.65,1019,16,2026-08-26T16:54:31Z,0.14,Python,0,0,
Lab01S02,coleta_s02,1000,2026-08-26T20:15:18.693697+00:00,201,anuraghazra/github-readme-stats,https://github.com/anuraghazra/github-readme-stats,79831,2020-07-09T10:34:22Z,2239.4,1569,0,2026-08-26T18:20:32Z,0.08,JavaScript,1396,1228,0.879656
Lab01S02,coleta_s02,1000,2026-08-26T20:15:18.693697+00:00,202,unclecode/crawl4ai,https://github.com/unclecode/crawl4ai,79464,2024-05-09T09:48:50Z,839.44,233,20,2026-08-26T20:01:55Z,0.01,Python,1022,984,0.962818
Lab01S02,coleta_s02,1000,2026-08-26T20:15:18.693697+00:00,203,paperclipai/paperclip,https://github.com/paperclipai/paperclip,79427,2026-03-02T15:01:51Z,177.22,1933,22,2026-08-26T20:00:51Z,0.01,TypeScript,2968,799,0.269205
Lab01S02,coleta_s02,1000,2026-08-26T20:15:18.693697+00:00,204,Z4nzu/hackingtool,https://github.com/Z4nzu/hackingtool,79122,2020-04-11T09:21:31Z,2328.45,59,0,2026-08-26T19:55:21Z,0.01,Python,525,406,0.773333
Lab01S02,coleta_s02,1000,2026-08-26T20:15:18.693697+00:00,205,doocs/advanced-java,https://github.com/doocs/advanced-java,79088,2018-10-06T11:38:30Z,2881.36,96,1,2026-08-26T13:28:37Z,0.28,Java,149,149,1.0
Lab01S02,coleta_s02,1000,2026-08-26T20:15:18.693697+00:00,206,coder/code-server,https://github.com/coder/code-server,79079,2019-02-27T16:50:41Z,2737.14,1764,254,2026-08-26T18:47:07Z,0.06,TypeScript,3866,3723,0.963011
